Entity,Code,Year,Cumulative CO2 emissions from coal
South America,,1918,254873907
South America,,1919,265920867
South America,,1920,278537576
South America,,1921,290335656
South America,,1922,303618364
South America,,1923,318961142
South America,,1924,337390647
South America,,1925,355356160
South America,,1926,372744265
South America,,1927,392430145
South America,,1928,410984264
South America,,1929,430447196
South America,,1930,448633224
South America,,1931,462919213
South America,,1932,476259833
South America,,1933,491188575
South America,,1934,507717007
South America,,1935,525577228
South America,,1936,543628676
South America,,1937,563773934
South America,,1938,583249396
South America,,1939,602547570
South America,,1940,620656298
South America,,1941,635883882
South America,,1942,650295143
South America,,1943,665538808
South America,,1944,680410186
South America,,1945,696239510
South America,,1946,713409294
South America,,1947,732418946
South America,,1948,753281893
South America,,1949,770997677
South America,,1950,788899691
South America,,1951,809988390
South America,,1952,829549330
South America,,1953,847652368
South America,,1954,867235160
South America,,1955,887144679
South America,,1956,907366122
South America,,1957,926572737
South America,,1958,946186107
South America,,1959,965493942
South America,,1960,986180728
South America,,1961,1006706805
South America,,1962,1027757070
South America,,1963,1049186364
South America,,1964,1070992561
South America,,1965,1093089569
South America,,1966,1115798091
South America,,1967,1140540578
South America,,1968,1165645676
South America,,1969,1192608772
South America,,1970,1216902199
South America,,1971,1241624657
South America,,1972,1266052301
South America,,1973,1292110716
South America,,1974,1319277942
South America,,1975,1347834586
South America,,1976,1376622387
South America,,1977,1409423268
South America,,1978,1445711235
South America,,1979,1484498911
South America,,1980,1524110022
South America,,1981,1563259748
South America,,1982,1602782514
South America,,1983,1646113611
South America,,1984,1695526389
South America,,1985,1751468747
South America,,1986,1808326669
South America,,1987,1871039608
South America,,1988,1936218483
South America,,1989,2004858966
South America,,1990,2071377682
South America,,1991,2139684753
South America,,1992,2207096420
South America,,1993,2276157916
South America,,1994,2348367229
South America,,1995,2423508254
South America,,1996,2501381895
South America,,1997,2583490437
South America,,1998,2666366042
South America,,1999,2745073230
South America,,2000,2824110142
South America,,2001,2896650003
South America,,2002,2967950013
South America,,2003,3044450248
South America,,2004,3121296930
South America,,2005,3199557152
South America,,2006,3279674051
South America,,2007,3363403522
South America,,2008,3454003339
South America,,2009,3529974525
South America,,2010,3624710531
South America,,2011,3730275533
South America,,2012,3835026048
South America,,2013,3952850500
South America,,2014,4073675552
South America,,2015,4198528358
South America,,2016,4316780828
South America,,2017,4433962197
South America,,2018,4547094281
South America,,2019,4657202345
South America,,2020,4764539901
South Korea,KOR,1905,771
South Korea,KOR,1909,9063
South Korea,KOR,1910,19476
South Korea,KOR,1911,31818
South Korea,KOR,1912,47245
South Korea,KOR,1913,65179
South Korea,KOR,1914,90827
South Korea,KOR,1915,122839
South Korea,KOR,1916,149451
South Korea,KOR,1918,175678
South Korea,KOR,1919,206726
South Korea,KOR,1920,247030
South Korea,KOR,1921,290419
South Korea,KOR,1922,334773
South Korea,KOR,1923,387805
South Korea,KOR,1924,443536
South Korea,KOR,1925,532436
South Korea,KOR,1926,627893
South Korea,KOR,1927,726821
South Korea,KOR,1928,840791
South Korea,KOR,1929,971731
South Korea,KOR,1930,1095150
South Korea,KOR,1931,1225897
South Korea,KOR,1932,1379978
South Korea,KOR,1933,1561635
South Korea,KOR,1934,1797481
South Korea,KOR,1935,2069581
South Korea,KOR,1936,2388340
South Korea,KOR,1937,2727926
South Korea,KOR,1938,3205403
South Korea,KOR,1939,3797419
South Korea,KOR,1940,4599064
South Korea,KOR,1941,5458947
South Korea,KOR,1942,6415058
South Korea,KOR,1943,7335100
South Korea,KOR,1944,8319554
South Korea,KOR,1946,8803174
South Korea,KOR,1947,9693496
South Korea,KOR,1948,11356952
South Korea,KOR,1949,13522376
South Korea,KOR,1950,15201335
South Korea,KOR,1951,17564615
South Korea,KOR,1952,20345591
South Korea,KOR,1953,24008787
South Korea,KOR,1954,28075827
South Korea,KOR,1955,33370307
South Korea,KOR,1956,39467203
South Korea,KOR,1957,46164995
South Korea,KOR,1958,53338360
South Korea,KOR,1959,62230888
South Korea,KOR,1960,72471096
South Korea,KOR,1961,84371768
South Korea,KOR,1962,98291304
South Korea,KOR,1963,115062182
South Korea,KOR,1964,133393812
South Korea,KOR,1965,153029188
South Korea,KOR,1966,175555460
South Korea,KOR,1967,198967198
South Korea,KOR,1968,219012942
South Korea,KOR,1969,239044030
South Korea,KOR,1970,262326673
South Korea,KOR,1971,285867873
South Korea,KOR,1972,310385871
South Korea,KOR,1973,339146050
South Korea,KOR,1974,368681554
South Korea,KOR,1975,399360226
South Korea,KOR,1976,433156962
South Korea,KOR,1977,470218322
South Korea,KOR,1978,506568866
South Korea,KOR,1979,552570386
South Korea,KOR,1980,601994082
South Korea,KOR,1981,661920906
South Korea,KOR,1982,722491084
South Korea,KOR,1983,787049137
South Korea,KOR,1984,864690046
South Korea,KOR,1985,952519053
South Korea,KOR,1986,1043667701
South Korea,KOR,1987,1135943963
South Korea,KOR,1988,1234859222
South Korea,KOR,1989,1330887181
South Korea,KOR,1990,1425195175
South Korea,KOR,1991,1519289056
South Korea,KOR,1992,1610609490
South Korea,KOR,1993,1710229357
South Korea,KOR,1994,1812030831
South Korea,KOR,1995,1917330739
South Korea,KOR,1996,2040020158
South Korea,KOR,1997,2173333066
South Korea,KOR,1998,2310931455
South Korea,KOR,1999,2456566197
South Korea,KOR,2000,2620449333
South Korea,KOR,2001,2795074942
South Korea,KOR,2002,2982711461
South Korea,KOR,2003,3178030538
South Korea,KOR,2004,3381168524
South Korea,KOR,2005,3590462001
South Korea,KOR,2006,3806890257
South Korea,KOR,2007,4035317414
South Korea,KOR,2008,4288358657
South Korea,KOR,2009,4550753202
South Korea,KOR,2010,4845803525
South Korea,KOR,2011,5165972619
South Korea,KOR,2012,5482962485
South Korea,KOR,2013,5803606107
South Korea,KOR,2014,6134909978
South Korea,KOR,2015,6470321270
South Korea,KOR,2016,6791018629
South Korea,KOR,2017,7128687391
South Korea,KOR,2018,7469034991
South Korea,KOR,2019,7790641061
South Korea,KOR,2020,8073524474
South Sudan,SSD,1950,11299
South Sudan,SSD,1951,23763
South Sudan,SSD,1952,33628
South Sudan,SSD,1953,47787
South Sudan,SSD,1954,53383
South Sudan,SSD,1955,63883
South Sudan,SSD,1956,69690
South Sudan,SSD,1957,76573
South Sudan,SSD,1958,86694
South Sudan,SSD,1959,93365
South Sudan,SSD,1960,95974
South Sudan,SSD,1961,99415
South Sudan,SSD,1962,101431
South Sudan,SSD,1963,105469
South Sudan,SSD,1965,106881
South Sudan,SSD,1966,107164
South Sudan,SSD,1967,107447
South Sudan,SSD,1968,107731
South Sudan,SSD,1969,108014
South Sudan,SSD,1970,108296
South Sudan,SSD,1971,108579
South Sudan,SSD,1973,108862
Spain,ESP,1830,3664
Spain,ESP,1831,7328
Spain,ESP,1832,10992
Spain,ESP,1833,14656
Spain,ESP,1834,18320
Spain,ESP,1835,21984
Spain,ESP,1836,43968
Spain,ESP,1837,80608
Spain,ESP,1838,106256
Spain,ESP,1839,153888
Spain,ESP,1840,190528
Spain,ESP,1841,293120
Spain,ESP,1842,436016
Spain,ESP,1843,608224
Spain,ESP,1844,809744
Spain,ESP,1845,1084544
Spain,ESP,1846,1366672
Spain,ESP,1847,1626816
Spain,ESP,1848,1919936
Spain,ESP,1849,2246032
Spain,ESP,1850,2740672
Spain,ESP,1851,3249968
Spain,ESP,1852,3784912
Spain,ESP,1853,4437104
Spain,ESP,1854,4986704
Spain,ESP,1855,5539968
Spain,ESP,1856,6294752
Spain,ESP,1857,7144800
Spain,ESP,1858,8295296
Spain,ESP,1859,9925776
Spain,ESP,1860,11856704
Spain,ESP,1861,13860912
Spain,ESP,1862,16048320
Spain,ESP,1863,18481216
Spain,ESP,1864,20815184
Spain,ESP,1865,23119840
Spain,ESP,1866,25409840
Spain,ESP,1867,27967312
Spain,ESP,1868,30627376
Spain,ESP,1869,33261792
Spain,ESP,1870,36328560
Spain,ESP,1871,39263424
Spain,ESP,1872,42517056
Spain,ESP,1873,45649776
Spain,ESP,1874,48760512
Spain,ESP,1875,52039792
Spain,ESP,1876,55604868
Spain,ESP,1877,59375124
Spain,ESP,1878,63123403
Spain,ESP,1879,67062203
Spain,ESP,1880,71400379
Spain,ESP,1881,76189227
Spain,ESP,1882,81465387
Spain,ESP,1883,87243515
Spain,ESP,1884,92977675
Spain,ESP,1885,98561611
Spain,ESP,1886,104515695
Spain,ESP,1887,110524655
Spain,ESP,1888,116779001
Spain,ESP,1889,123498832
Spain,ESP,1890,130680272
Spain,ESP,1891,138451616
Spain,ESP,1892,146611344
Spain,ESP,1893,154562224
Spain,ESP,1894,163161632
Spain,ESP,1895,171629136
Spain,ESP,1896,180811120
Spain,ESP,1897,190249584
Spain,ESP,1898,199519544
Spain,ESP,1899,210071864
Spain,ESP,1900,221159128
Spain,ESP,1901,232854616
Spain,ESP,1902,245085048
Spain,ESP,1903,257161592
Spain,ESP,1904,270066200
Spain,ESP,1905,283549720
Spain,ESP,1906,297260408
Spain,ESP,1907,311278872
Spain,ESP,1908,325975176
Spain,ESP,1909,341023224
Spain,ESP,1910,355822120
Spain,ESP,1911,370448808
Spain,ESP,1912,386332248
Spain,ESP,1913,403586024
Spain,ESP,1914,420623624
Spain,ESP,1915,435616712
Spain,ESP,1916,453064680
Spain,ESP,1917,468600040
Spain,ESP,1918,485055064
Spain,ESP,1919,500590514
Spain,ESP,1920,514052050
Spain,ESP,1921,528374626
Spain,ESP,1922,542843878
Spain,ESP,1923,559584694
Spain,ESP,1924,577307462
Spain,ESP,1925,595630986
Spain,ESP,1926,613144906
Spain,ESP,1927,633370394
Spain,ESP,1928,652855546
Spain,ESP,1929,674509786
Spain,ESP,1930,695072631
Spain,ESP,1931,714257335
Spain,ESP,1932,732163303
Spain,ESP,1933,747830567
Spain,ESP,1934,764215975
Spain,ESP,1935,782946343
Spain,ESP,1936,790362570
Spain,ESP,1937,795158746
Spain,ESP,1938,807814202
Spain,ESP,1939,822616762
Spain,ESP,1940,843069210
Spain,ESP,1941,863539978
Spain,ESP,1942,885483674
Spain,ESP,1943,908149178
Spain,ESP,1944,932646867
Spain,ESP,1945,957734275
Spain,ESP,1946,982755731
Spain,ESP,1947,1007139651
Spain,ESP,1948,1032608115
Spain,ESP,1949,1059968064
Spain,ESP,1950,1086480044
Spain,ESP,1951,1112926057
Spain,ESP,1952,1142084169
Spain,ESP,1953,1172190425
Spain,ESP,1954,1202267310
Spain,ESP,1955,1231872430
Spain,ESP,1956,1261462894
Spain,ESP,1957,1294904222
Spain,ESP,1958,1331056910
Spain,ESP,1959,1363820398
Spain,ESP,1960,1395616590
Spain,ESP,1961,1429195780
Spain,ESP,1962,1463710660
Spain,ESP,1963,1498188900
Spain,ESP,1964,1530732548
Spain,ESP,1965,1565203460
Spain,ESP,1966,1597124228
Spain,ESP,1967,1629264836
Spain,ESP,1968,1662000248
Spain,ESP,1969,1694795471
Spain,ESP,1970,1731174186
Spain,ESP,1971,1766304618
Spain,ESP,1972,1802489367
Spain,ESP,1973,1837608807
Spain,ESP,1974,1874358727
Spain,ESP,1975,1915498950
Spain,ESP,1976,1956114390
Spain,ESP,1977,2000470774
Spain,ESP,1978,2036701069
Spain,ESP,1979,2078854630
Spain,ESP,1980,2128106118
Spain,ESP,1981,2184867802
Spain,ESP,1982,2251164218
Spain,ESP,1983,2320512746
Spain,ESP,1984,2390029818
Spain,ESP,1985,2465036929
Spain,ESP,1986,2538476731
Spain,ESP,1987,2608796219
Spain,ESP,1988,2669788287
Spain,ESP,1989,2745212947
Spain,ESP,1990,2825089324
Spain,ESP,1991,2907485673
Spain,ESP,1992,2993135326
Spain,ESP,1993,3075584346
Spain,ESP,1994,3158525255
Spain,ESP,1995,3244404552
Spain,ESP,1996,3317063806
Spain,ESP,1997,3392395239
Spain,ESP,1998,3465850797
Spain,ESP,1999,3549381936
Spain,ESP,2000,3637703427
Spain,ESP,2001,3718801509
Spain,ESP,2002,3809718354
Spain,ESP,2003,3894011451
Spain,ESP,2004,3981408458
Spain,ESP,2005,4069174015
Spain,ESP,2006,4147126442
Spain,ESP,2007,4231755515
Spain,ESP,2008,4291089681
Spain,ESP,2009,4336170555
Spain,ESP,2010,4372522920
Spain,ESP,2011,4426738270
Spain,ESP,2012,4489991138
Spain,ESP,2013,4539181657
Spain,ESP,2014,4593323769
Spain,ESP,2015,4655075120
Spain,ESP,2016,4700658957
Spain,ESP,2017,4754180663
Spain,ESP,2018,4802176009
Spain,ESP,2019,4825727603
Spain,ESP,2020,4836670870
Sri Lanka,LKA,1950,995185
Sri Lanka,LKA,1951,1636385
Sri Lanka,LKA,1952,2638427
Sri Lanka,LKA,1953,3671675
Sri Lanka,LKA,1954,4441115
Sri Lanka,LKA,1955,4949292
Sri Lanka,LKA,1956,5345004
Sri Lanka,LKA,1957,6097312
Sri Lanka,LKA,1958,6569081
Sri Lanka,LKA,1959,7038910
Sri Lanka,LKA,1960,7727742
Sri Lanka,LKA,1961,8101470
Sri Lanka,LKA,1962,8478862
Sri Lanka,LKA,1963,8867246
Sri Lanka,LKA,1964,9336238
Sri Lanka,LKA,1965,9706302
Sri Lanka,LKA,1966,9790574
Sri Lanka,LKA,1967,10160638
Sri Lanka,LKA,1968,10274222
Sri Lanka,LKA,1969,10336510
Sri Lanka,LKA,1970,10395134
Sri Lanka,LKA,1971,10431774
Sri Lanka,LKA,1972,10435438
Sri Lanka,LKA,1973,10457400
Sri Lanka,LKA,1974,10479357
Sri Lanka,LKA,1975,10490349
Sri Lanka,LKA,1976,10501341
Sri Lanka,LKA,1977,10505000
Sri Lanka,LKA,1978,10534312
Sri Lanka,LKA,1979,10537976
Sri Lanka,LKA,1980,10541640
Sri Lanka,LKA,1981,10545307
Sri Lanka,LKA,1982,10633243
Sri Lanka,LKA,1983,10710187
Sri Lanka,LKA,1984,10717515
Sri Lanka,LKA,1985,10724843
Sri Lanka,LKA,1986,10728507
Sri Lanka,LKA,1989,10732171
Sri Lanka,LKA,1990,10735832
Sri Lanka,LKA,1991,10743160
Sri Lanka,LKA,1992,10746824
Sri Lanka,LKA,1993,10750488
Sri Lanka,LKA,1994,10757816
Sri Lanka,LKA,1995,10761480
Sri Lanka,LKA,1996,10765146
Sri Lanka,LKA,1997,10772474
Sri Lanka,LKA,1998,10776138
Sri Lanka,LKA,1999,10779804
Sri Lanka,LKA,2000,10783468
Sri Lanka,LKA,2001,10787132
Sri Lanka,LKA,2002,10790796
Sri Lanka,LKA,2003,11021628
Sri Lanka,LKA,2004,11252460
Sri Lanka,LKA,2005,11483292
Sri Lanka,LKA,2006,11710460
Sri Lanka,LKA,2007,11871676
Sri Lanka,LKA,2008,12091516
Sri Lanka,LKA,2009,12315020
Sri Lanka,LKA,2010,12542188
Sri Lanka,LKA,2011,13674364
Sri Lanka,LKA,2012,15593857
Sri Lanka,LKA,2013,17612721
Sri Lanka,LKA,2014,21492897
Sri Lanka,LKA,2015,26710433
Sri Lanka,LKA,2016,32235745
Sri Lanka,LKA,2017,37958913
Sri Lanka,LKA,2018,43487889
Sri Lanka,LKA,2019,49709728
Sri Lanka,LKA,2020,56387673
Sudan,SDN,1950,134357
Sudan,SDN,1951,283191
Sudan,SDN,1952,401640
Sudan,SDN,1953,570774
Sudan,SDN,1954,638508
Sudan,SDN,1955,759936
Sudan,SDN,1956,827425
Sudan,SDN,1957,908509
Sudan,SDN,1958,1026295
Sudan,SDN,1959,1103916
Sudan,SDN,1960,1134201
Sudan,SDN,1961,1174744
Sudan,SDN,1962,1198384
Sudan,SDN,1963,1245657
Sudan,SDN,1965,1262575
Sudan,SDN,1966,1265953
Sudan,SDN,1967,1269335
Sudan,SDN,1968,1272716
Sudan,SDN,1969,1276099
Sudan,SDN,1970,1279483
Sudan,SDN,1971,1282866
Sudan,SDN,1973,1286249
Suriname,SUR,1950,3664
Suriname,SUR,1951,7328
Suriname,SUR,1952,14656
Suriname,SUR,1954,25648
Suriname,SUR,1955,29312
Suriname,SUR,1964,43880
Suriname,SUR,1965,65864
Suriname,SUR,1966,117160
Suriname,SUR,1967,161128
Suriname,SUR,1968,227080
Suriname,SUR,1969,296696
Suriname,SUR,1970,377304
Suriname,SUR,1971,461576
Suriname,SUR,1972,545848
Suriname,SUR,1973,637448
Suriname,SUR,1974,732712
Suriname,SUR,1975,820648
Suriname,SUR,1976,901256
Suriname,SUR,1977,981864
Suriname,SUR,1978,1058808
Suriname,SUR,1979,1135752
Suriname,SUR,1980,1205261
Suriname,SUR,1981,1260320
Suriname,SUR,1982,1304288
Suriname,SUR,1983,1348256
Suriname,SUR,1984,1377568
Sweden,SWE,1834,32976
Sweden,SWE,1839,76944
Sweden,SWE,1840,117248
Sweden,SWE,1841,157552
Sweden,SWE,1842,238160
Sweden,SWE,1843,296784
Sweden,SWE,1844,395712
Sweden,SWE,1845,483648
Sweden,SWE,1846,564256
Sweden,SWE,1847,644864
Sweden,SWE,1848,784096
Sweden,SWE,1849,978288
Sweden,SWE,1850,1179808
Sweden,SWE,1851,1395984
Sweden,SWE,1852,1612160
Sweden,SWE,1853,1839328
Sweden,SWE,1854,2176416
Sweden,SWE,1855,2491520
Sweden,SWE,1856,2967840
Sweden,SWE,1857,3579728
Sweden,SWE,1858,4092688
Sweden,SWE,1859,4847472
Sweden,SWE,1860,5598592
Sweden,SWE,1861,6565888
Sweden,SWE,1862,7551504
Sweden,SWE,1863,8537120
Sweden,SWE,1864,9570368
Sweden,SWE,1865,10647584
Sweden,SWE,1866,11757764
Sweden,SWE,1867,12790999
Sweden,SWE,1868,14003783
Sweden,SWE,1869,15080999
Sweden,SWE,1870,16407367
Sweden,SWE,1871,17821718
Sweden,SWE,1872,19510822
Sweden,SWE,1873,21221910
Sweden,SWE,1874,23064959
Sweden,SWE,1875,25311038
Sweden,SWE,1876,27710914
Sweden,SWE,1877,30250066
Sweden,SWE,1878,32397170
Sweden,SWE,1879,34566258
Sweden,SWE,1880,37358226
Sweden,SWE,1881,40058594
Sweden,SWE,1882,43151010
Sweden,SWE,1883,46309445
Sweden,SWE,1884,49786581
Sweden,SWE,1885,53538517
Sweden,SWE,1886,57206181
Sweden,SWE,1887,60925060
Sweden,SWE,1888,65091097
Sweden,SWE,1889,69909257
Sweden,SWE,1890,74771323
Sweden,SWE,1891,79922818
Sweden,SWE,1892,85045090
Sweden,SWE,1893,90174690
Sweden,SWE,1894,95923417
Sweden,SWE,1895,101697881
Sweden,SWE,1896,107692185
Sweden,SWE,1897,114346009
Sweden,SWE,1898,121446940
Sweden,SWE,1899,130354124
Sweden,SWE,1900,139279628
Sweden,SWE,1901,147563932
Sweden,SWE,1902,156232956
Sweden,SWE,1903,165744700
Sweden,SWE,1904,175773068
Sweden,SWE,1905,185614688
Sweden,SWE,1906,196577376
Sweden,SWE,1907,209005763
Sweden,SWE,1908,222207155
Sweden,SWE,1909,234334869
Sweden,SWE,1910,246895061
Sweden,SWE,1911,259041221
Sweden,SWE,1912,272594357
Sweden,SWE,1913,287799957
Sweden,SWE,1914,302203250
Sweden,SWE,1915,316694370
Sweden,SWE,1916,331954814
Sweden,SWE,1917,338561006
Sweden,SWE,1918,346442270
Sweden,SWE,1919,353623472
Sweden,SWE,1920,363442992
Sweden,SWE,1921,369012272
Sweden,SWE,1922,378410432
Sweden,SWE,1923,389838651
Sweden,SWE,1924,403498043
Sweden,SWE,1925,415468331
Sweden,SWE,1926,426991315
Sweden,SWE,1927,443519619
Sweden,SWE,1928,458179283
Sweden,SWE,1929,475795795
Sweden,SWE,1930,492653859
Sweden,SWE,1931,509379590
Sweden,SWE,1932,525684866
Sweden,SWE,1933,542630866
Sweden,SWE,1934,561577410
Sweden,SWE,1935,581220114
Sweden,SWE,1936,602782754
Sweden,SWE,1937,627657650
Sweden,SWE,1938,649205634
Sweden,SWE,1939,673355058
Sweden,SWE,1940,689824738
Sweden,SWE,1941,704143827
Sweden,SWE,1942,716429219
Sweden,SWE,1943,731356566
Sweden,SWE,1944,742854198
Sweden,SWE,1945,746202123
Sweden,SWE,1946,757223435
Sweden,SWE,1947,772044315
Sweden,SWE,1948,791884875
Sweden,SWE,1949,808526763
Sweden,SWE,1950,826221621
Sweden,SWE,1951,845369685
Sweden,SWE,1952,864209973
Sweden,SWE,1953,879759989
Sweden,SWE,1954,894551557
Sweden,SWE,1955,909322525
Sweden,SWE,1956,923099165
Sweden,SWE,1957,934311005
Sweden,SWE,1958,944688357
Sweden,SWE,1959,954724053
Sweden,SWE,1960,964840357
Sweden,SWE,1961,974226820
Sweden,SWE,1962,982903172
Sweden,SWE,1963,991704683
Sweden,SWE,1964,1000457979
Sweden,SWE,1965,1008324126
Sweden,SWE,1966,1015889904
Sweden,SWE,1967,1023430416
Sweden,SWE,1968,1030047600
Sweden,SWE,1969,1036518224
Sweden,SWE,1970,1043505472
Sweden,SWE,1971,1049822208
Sweden,SWE,1972,1055244928
Sweden,SWE,1973,1061048704
Sweden,SWE,1974,1066830761
Sweden,SWE,1975,1073917259
Sweden,SWE,1976,1080494139
Sweden,SWE,1977,1085869227
Sweden,SWE,1978,1091537435
Sweden,SWE,1979,1098414763
Sweden,SWE,1980,1104822772
Sweden,SWE,1981,1110285796
Sweden,SWE,1982,1117016564
Sweden,SWE,1983,1124864852
Sweden,SWE,1984,1134603764
Sweden,SWE,1985,1146346884
Sweden,SWE,1986,1158115652
Sweden,SWE,1987,1169301157
Sweden,SWE,1988,1180359109
Sweden,SWE,1989,1191153253
Sweden,SWE,1990,1202913913
Sweden,SWE,1991,1214758953
Sweden,SWE,1992,1225866142
Sweden,SWE,1993,1236917957
Sweden,SWE,1994,1248161197
Sweden,SWE,1995,1259400612
Sweden,SWE,1996,1271811366
Sweden,SWE,1997,1282615937
Sweden,SWE,1998,1293742172
Sweden,SWE,1999,1303795118
Sweden,SWE,2000,1313913631
Sweden,SWE,2001,1324871388
Sweden,SWE,2002,1336306802
Sweden,SWE,2003,1347869824
Sweden,SWE,2004,1359699128
Sweden,SWE,2005,1370658792
Sweden,SWE,2006,1381365807
Sweden,SWE,2007,1392167046
Sweden,SWE,2008,1402534277
Sweden,SWE,2009,1409924316
Sweden,SWE,2010,1420266671
Sweden,SWE,2011,1429763229
Sweden,SWE,2012,1438430142
Sweden,SWE,2013,1447173439
Sweden,SWE,2014,1455289283
Sweden,SWE,2015,1463441415
Sweden,SWE,2016,1471443625
Sweden,SWE,2017,1479917417
Sweden,SWE,2018,1487963894
Sweden,SWE,2019,1496061945
Sweden,SWE,2020,1503429013
Switzerland,CHE,1858,146560
Switzerland,CHE,1859,351744
Switzerland,CHE,1860,655856
Switzerland,CHE,1861,1080880
Switzerland,CHE,1862,1549872
Switzerland,CHE,1863,2018864
Switzerland,CHE,1864,2590448
Switzerland,CHE,1865,3286608
Switzerland,CHE,1866,3975440
Switzerland,CHE,1867,4649616
Switzerland,CHE,1868,5419056
Switzerland,CHE,1869,6162848
Switzerland,CHE,1870,7012896
Switzerland,CHE,1871,8057136
Switzerland,CHE,1872,9273584
Switzerland,CHE,1873,10427993
Switzerland,CHE,1874,11596809
Switzerland,CHE,1875,12828049
Switzerland,CHE,1876,14267866
Switzerland,CHE,1877,15630874
Switzerland,CHE,1878,16920780
Switzerland,CHE,1879,18302108
Switzerland,CHE,1880,19903276
Switzerland,CHE,1881,21387196
Switzerland,CHE,1882,23032153
Switzerland,CHE,1883,24860650
Switzerland,CHE,1884,26721962
Switzerland,CHE,1885,28682353
Switzerland,CHE,1886,30668241
Switzerland,CHE,1887,32822839
Switzerland,CHE,1888,35017575
Switzerland,CHE,1889,37439653
Switzerland,CHE,1890,40191317
Switzerland,CHE,1891,43576853
Switzerland,CHE,1892,46900101
Switzerland,CHE,1893,49615125
Switzerland,CHE,1894,53037301
Switzerland,CHE,1895,56712293
Switzerland,CHE,1896,60728037
Switzerland,CHE,1897,64967285
Switzerland,CHE,1898,69514309
Switzerland,CHE,1899,74424069
Switzerland,CHE,1900,79883289
Switzerland,CHE,1901,84848009
Switzerland,CHE,1902,89856697
Switzerland,CHE,1903,95301401
Switzerland,CHE,1904,101031897
Switzerland,CHE,1905,107048185
Switzerland,CHE,1906,113709337
Switzerland,CHE,1907,121466025
Switzerland,CHE,1908,129218933
Switzerland,CHE,1909,137037909
Switzerland,CHE,1910,144567429
Switzerland,CHE,1911,152910357
Switzerland,CHE,1912,161392517
Switzerland,CHE,1913,170376751
Switzerland,CHE,1914,178631743
